sni_id,lan,year,ant_kon
hotell_logi,21,2021,NA
hotell_logi,21,2022,NA
hotell_logi,21,2023,NA
restaurang_cate,21,2009,12
restaurang_cate,21,2010,13
restaurang_cate,21,2011,16
restaurang_cate,21,2012,14
restaurang_cate,21,2013,12
restaurang_cate,21,2014,10
restaurang_cate,21,2015,11
restaurang_cate,21,2016,13
restaurang_cate,21,2017,13
restaurang_cate,21,2018,7
restaurang_cate,21,2019,8
restaurang_cate,21,2020,19
restaurang_cate,21,2021,4
restaurang_cate,21,2022,12
restaurang_cate,21,2023,14
information_komm,21,2009,NA
information_komm,21,2010,4
information_komm,21,2011,NA
information_komm,21,2012,NA
information_komm,21,2013,NA
information_komm,21,2014,4
information_komm,21,2015,NA
information_komm,21,2016,3
information_komm,21,2017,NA
information_komm,21,2018,4
information_komm,21,2019,6
information_komm,21,2020,NA
information_komm,21,2021,4
information_komm,21,2022,NA
information_komm,21,2023,6
finans_fast,21,2009,16
finans_fast,21,2010,21
finans_fast,21,2011,13
finans_fast,21,2012,18
finans_fast,21,2013,18
finans_fast,21,2014,22
finans_fast,21,2015,25
finans_fast,21,2016,25
finans_fast,21,2017,21
finans_fast,21,2018,34
finans_fast,21,2019,17
finans_fast,21,2020,28
finans_fast,21,2021,14
finans_fast,21,2022,21
finans_fast,21,2023,26
utbildning_halso,21,2009,14
utbildning_halso,21,2010,12
utbildning_halso,21,2011,10
utbildning_halso,21,2012,9
utbildning_halso,21,2013,13
utbildning_halso,21,2014,11
utbildning_halso,21,2015,11
utbildning_halso,21,2016,10
utbildning_halso,21,2017,10
utbildning_halso,21,2018,10
utbildning_halso,21,2019,8
utbildning_halso,21,2020,8
utbildning_halso,21,2021,9
utbildning_halso,21,2022,9
utbildning_halso,21,2023,9
bransch_ospe,21,2009,11
bransch_ospe,21,2010,14
bransch_ospe,21,2011,20
bransch_ospe,21,2012,8
bransch_ospe,21,2013,8
bransch_ospe,21,2014,9
bransch_ospe,21,2015,6
bransch_ospe,21,2016,9
bransch_ospe,21,2017,5
bransch_ospe,21,2018,16
bransch_ospe,21,2019,11
bransch_ospe,21,2020,9
bransch_ospe,21,2021,6
bransch_ospe,21,2022,5
bransch_ospe,21,2023,10
