sni_id,gender,year,forv_to
tillverkning_mob,1,2011,2
tillverkning_mob,1,2012,4
tillverkning_mob,1,2013,5
tillverkning_mob,1,2014,6
tillverkning_mob,1,2015,6
tillverkning_mob,1,2016,7
tillverkning_mob,1,2017,7
tillverkning_mob,1,2018,10
tillverkning_mob,1,2019,9
tillverkning_mob,1,2020,10
tillverkning_mob,1,2021,10
tillverkning_mob,1,2022,
tillverkning_mob,1,2023,
kemisk_indu,1,2000,
kemisk_indu,1,2001,
kemisk_indu,1,2002,
kemisk_indu,1,2003,145
kemisk_indu,1,2004,149
kemisk_indu,1,2005,144
kemisk_indu,1,2006,152
kemisk_indu,1,2007,163
kemisk_indu,1,2008,187
kemisk_indu,1,2009,175
kemisk_indu,1,2010,187
kemisk_indu,1,2011,217
kemisk_indu,1,2012,222
kemisk_indu,1,2013,219
kemisk_indu,1,2014,214
kemisk_indu,1,2015,228
kemisk_indu,1,2016,244
kemisk_indu,1,2017,242
kemisk_indu,1,2018,238
kemisk_indu,1,2019,237
kemisk_indu,1,2020,238
kemisk_indu,1,2021,260
kemisk_indu,1,2022,
kemisk_indu,1,2023,
textil_bekl,1,2000,
textil_bekl,1,2001,
textil_bekl,1,2002,
textil_bekl,1,2003,59
textil_bekl,1,2004,57
textil_bekl,1,2005,59
textil_bekl,1,2006,54
textil_bekl,1,2007,64
textil_bekl,1,2008,69
textil_bekl,1,2009,58
textil_bekl,1,2010,62
textil_bekl,1,2011,61
textil_bekl,1,2012,57
textil_bekl,1,2013,51
textil_bekl,1,2014,52
textil_bekl,1,2015,53
textil_bekl,1,2016,52
textil_bekl,1,2017,28
textil_bekl,1,2018,29
textil_bekl,1,2019,31
textil_bekl,1,2020,30
textil_bekl,1,2021,30
textil_bekl,1,2022,
textil_bekl,1,2023,
totalt_tota,1,2000,
totalt_tota,1,2001,
totalt_tota,1,2002,
totalt_tota,1,2003,14364
totalt_tota,1,2004,15223
totalt_tota,1,2005,15684
totalt_tota,1,2006,17177
totalt_tota,1,2007,19223
totalt_tota,1,2008,19559
totalt_tota,1,2009,18765
totalt_tota,1,2010,19359
totalt_tota,1,2011,21428
totalt_tota,1,2012,22658
totalt_tota,1,2013,22470
totalt_tota,1,2014,23225
totalt_tota,1,2015,24437
totalt_tota,1,2016,25675
totalt_tota,1,2017,26882
totalt_tota,1,2018,28476
totalt_tota,1,2019,29608
totalt_tota,1,2020,30391
totalt_tota,1,2021,32247
totalt_tota,1,2022,
totalt_tota,1,2023,
utbildning,1,2000,
utbildning,1,2001,
utbildning,1,2002,
utbildning,1,2003,49
utbildning,1,2004,69
utbildning,1,2005,71
utbildning,1,2006,71
utbildning,1,2007,78
utbildning,1,2008,77
utbildning,1,2009,68
utbildning,1,2010,86
utbildning,1,2011,66
utbildning,1,2012,111
utbildning,1,2013,101
utbildning,1,2014,100
utbildning,1,2015,99
utbildning,1,2016,122
utbildning,1,2017,113
utbildning,1,2018,106
utbildning,1,2019,115
utbildning,1,2020,116
utbildning,1,2021,128
utbildning,1,2022,
utbildning,1,2023,
uthyrningsfirmor,1,2000,
uthyrningsfirmor,1,2001,
uthyrningsfirmor,1,2002,
uthyrningsfirmor,1,2003,1
uthyrningsfirmor,1,2004,2
uthyrningsfirmor,1,2005,2
uthyrningsfirmor,1,2006,2
uthyrningsfirmor,1,2007,2
uthyrningsfirmor,1,2008,12
uthyrningsfirmor,1,2009,16
uthyrningsfirmor,1,2010,21
uthyrningsfirmor,1,2011,23
uthyrningsfirmor,1,2012,25
uthyrningsfirmor,1,2013,28
uthyrningsfirmor,1,2014,34
uthyrningsfirmor,1,2015,33
uthyrningsfirmor,1,2016,42
uthyrningsfirmor,1,2017,50
uthyrningsfirmor,1,2018,55
uthyrningsfirmor,1,2019,58
uthyrningsfirmor,1,2020,62
uthyrningsfirmor,1,2021,80
uthyrningsfirmor,1,2022,
uthyrningsfirmor,1,2023,
utvinning_min,1,2000,
utvinning_min,1,2001,
utvinning_min,1,2002,
utvinning_min,1,2003,12
utvinning_min,1,2004,13
utvinning_min,1,2005,12
utvinning_min,1,2006,10
utvinning_min,1,2007,10
utvinning_min,1,2008,6
utvinning_min,1,2009,6
utvinning_min,1,2010,6
utvinning_min,1,2011,5
utvinning_min,1,2012,6
utvinning_min,1,2013,5
utvinning_min,1,2014,5
utvinning_min,1,2015,5
utvinning_min,1,2016,7
utvinning_min,1,2017,7
utvinning_min,1,2018,12
utvinning_min,1,2019,13
utvinning_min,1,2020,9
utvinning_min,1,2021,9
utvinning_min,1,2022,
utvinning_min,1,2023,
vattenforsorjning_e,1,2000,
vattenforsorjning_e,1,2001,
vattenforsorjning_e,1,2002,
vattenforsorjning_e,1,2003,24
vattenforsorjning_e,1,2004,26
vattenforsorjning_e,1,2005,27
vattenforsorjning_e,1,2006,27
vattenforsorjning_e,1,2007,26
vattenforsorjning_e,1,2008,40
vattenforsorjning_e,1,2009,39
vattenforsorjning_e,1,2010,34
vattenforsorjning_e,1,2011,53
vattenforsorjning_e,1,2012,63
vattenforsorjning_e,1,2013,73
vattenforsorjning_e,1,2014,75
vattenforsorjning_e,1,2015,90
vattenforsorjning_e,1,2016,111
vattenforsorjning_e,1,2017,97
vattenforsorjning_e,1,2018,100
vattenforsorjning_e,1,2019,133
vattenforsorjning_e,1,2020,178
vattenforsorjning_e,1,2021,167
vattenforsorjning_e,1,2022,
vattenforsorjning_e,1,2023,
vard,1,2000,
vard,1,2001,
vard,1,2002,
vard,1,2003,
vard,1,2004,
vard,1,2005,
vard,1,2006,
vard,1,2007,
vard,1,2008,
vard,1,2009,
vard,1,2010,
vard,1,2011,
vard,1,2012,
vard,1,2013,
vard,1,2014,
vard,1,2015,
vard,1,2016,
vard,1,2017,
vard,1,2018,0
vard,1,2019,0
vard,1,2020,0
vard,1,2021,0
vard,1,2022,
vard,1,2023,
ovrig_mask,1,2000,
ovrig_mask,1,2001,
ovrig_mask,1,2002,
ovrig_mask,1,2003,1196
ovrig_mask,1,2004,1259
ovrig_mask,1,2005,1250
ovrig_mask,1,2006,1403
ovrig_mask,1,2007,1419
ovrig_mask,1,2008,1520
ovrig_mask,1,2009,1330
ovrig_mask,1,2010,1185
ovrig_mask,1,2011,1204
ovrig_mask,1,2012,1161
ovrig_mask,1,2013,950
ovrig_mask,1,2014,925
ovrig_mask,1,2015,882
ovrig_mask,1,2016,848
ovrig_mask,1,2017,882
ovrig_mask,1,2018,942
ovrig_mask,1,2019,954
ovrig_mask,1,2020,1007
ovrig_mask,1,2021,1140
ovrig_mask,1,2022,
ovrig_mask,1,2023,
annan_serv,2,2000,
annan_serv,2,2001,
annan_serv,2,2002,
annan_serv,2,2003,105
annan_serv,2,2004,98
annan_serv,2,2005,115
annan_serv,2,2006,125
annan_serv,2,2007,120
annan_serv,2,2008,119
annan_serv,2,2009,92
annan_serv,2,2010,97
annan_serv,2,2011,92
annan_serv,2,2012,89
annan_serv,2,2013,80
annan_serv,2,2014,59
annan_serv,2,2015,67
annan_serv,2,2016,60
annan_serv,2,2017,57
annan_serv,2,2018,57
annan_serv,2,2019,58
annan_serv,2,2020,60
annan_serv,2,2021,58
annan_serv,2,2022,
annan_serv,2,2023,
andra_tran,2,2000,
andra_tran,2,2001,
andra_tran,2,2002,
andra_tran,2,2003,
andra_tran,2,2004,
andra_tran,2,2005,
andra_tran,2,2006,2
andra_tran,2,2007,4
andra_tran,2,2008,4
andra_tran,2,2009,2
andra_tran,2,2010,4
andra_tran,2,2011,
andra_tran,2,2012,5
andra_tran,2,2013,5
andra_tran,2,2014,5
andra_tran,2,2015,6
andra_tran,2,2016,9
andra_tran,2,2017,8
andra_tran,2,2018,8
andra_tran,2,2019,6
andra_tran,2,2020,8
andra_tran,2,2021,10
andra_tran,2,2022,
andra_tran,2,2023,
arbetsformedling_rese,2,2000,
arbetsformedling_rese,2,2001,
arbetsformedling_rese,2,2002,
arbetsformedling_rese,2,2003,1135
arbetsformedling_rese,2,2004,1170
arbetsformedling_rese,2,2005,1071
arbetsformedling_rese,2,2006,1055
arbetsformedling_rese,2,2007,1197
arbetsformedling_rese,2,2008,1127
arbetsformedling_rese,2,2009,1086
arbetsformedling_rese,2,2010,859
arbetsformedling_rese,2,2011,868
arbetsformedling_rese,2,2012,786
arbetsformedling_rese,2,2013,869
arbetsformedling_rese,2,2014,910
arbetsformedling_rese,2,2015,836
arbetsformedling_rese,2,2016,808
arbetsformedling_rese,2,2017,697
arbetsformedling_rese,2,2018,717
arbetsformedling_rese,2,2019,740
arbetsformedling_rese,2,2020,700
arbetsformedling_rese,2,2021,695
arbetsformedling_rese,2,2022,
arbetsformedling_rese,2,2023,
arkitekt_tekn,2,2000,
arkitekt_tekn,2,2001,
arkitekt_tekn,2,2002,
arkitekt_tekn,2,2003,3762
arkitekt_tekn,2,2004,3938
arkitekt_tekn,2,2005,4065
arkitekt_tekn,2,2006,4243
arkitekt_tekn,2,2007,4659
arkitekt_tekn,2,2008,5008
arkitekt_tekn,2,2009,4812
arkitekt_tekn,2,2010,5220
arkitekt_tekn,2,2011,4851
arkitekt_tekn,2,2012,4937
arkitekt_tekn,2,2013,5044
arkitekt_tekn,2,2014,4908
arkitekt_tekn,2,2015,5128
arkitekt_tekn,2,2016,5755
arkitekt_tekn,2,2017,5896
arkitekt_tekn,2,2018,5900
arkitekt_tekn,2,2019,5864
arkitekt_tekn,2,2020,5766
arkitekt_tekn,2,2021,6335
arkitekt_tekn,2,2022,
arkitekt_tekn,2,2023,
vattenforsorjning_avlo,2,2000,
vattenforsorjning_avlo,2,2001,
vattenforsorjning_avlo,2,2002,
vattenforsorjning_avlo,2,2003,7702
vattenforsorjning_avlo,2,2004,8356
vattenforsorjning_avlo,2,2005,8547
vattenforsorjning_avlo,2,2006,8697
vattenforsorjning_avlo,2,2007,9271
vattenforsorjning_avlo,2,2008,9602
vattenforsorjning_avlo,2,2009,9679
vattenforsorjning_avlo,2,2010,10117
vattenforsorjning_avlo,2,2011,10945
vattenforsorjning_avlo,2,2012,11281
vattenforsorjning_avlo,2,2013,11212
vattenforsorjning_avlo,2,2014,11575
vattenforsorjning_avlo,2,2015,11688
vattenforsorjning_avlo,2,2016,11470
vattenforsorjning_avlo,2,2017,11388
vattenforsorjning_avlo,2,2018,11832
vattenforsorjning_avlo,2,2019,11845
vattenforsorjning_avlo,2,2020,12246
vattenforsorjning_avlo,2,2021,12820
vattenforsorjning_avlo,2,2022,
vattenforsorjning_avlo,2,2023,
bygg,2,2000,
bygg,2,2001,
bygg,2,2002,
bygg,2,2003,12520
bygg,2,2004,14673
bygg,2,2005,18019
bygg,2,2006,22185
bygg,2,2007,26215
bygg,2,2008,30489
bygg,2,2009,31327
bygg,2,2010,34552
bygg,2,2011,40133
bygg,2,2012,42937
bygg,2,2013,44864
bygg,2,2014,48170
bygg,2,2015,53364
bygg,2,2016,59460
bygg,2,2017,65872
bygg,2,2018,72621
bygg,2,2019,74349
bygg,2,2020,74699
bygg,2,2021,78879
bygg,2,2022,
bygg,2,2023,
dataprogrammering_data,2,2000,
dataprogrammering_data,2,2001,
dataprogrammering_data,2,2002,
dataprogrammering_data,2,2003,25
dataprogrammering_data,2,2004,23
dataprogrammering_data,2,2005,27
dataprogrammering_data,2,2006,25
dataprogrammering_data,2,2007,33
dataprogrammering_data,2,2008,29
dataprogrammering_data,2,2009,37
dataprogrammering_data,2,2010,35
dataprogrammering_data,2,2011,50
dataprogrammering_data,2,2012,53
dataprogrammering_data,2,2013,54
dataprogrammering_data,2,2014,51
dataprogrammering_data,2,2015,52
dataprogrammering_data,2,2016,85
dataprogrammering_data,2,2017,64
dataprogrammering_data,2,2018,89
dataprogrammering_data,2,2019,63
dataprogrammering_data,2,2020,62
dataprogrammering_data,2,2021,97
dataprogrammering_data,2,2022,
dataprogrammering_data,2,2023,
detaljhandel_ut_mot,2,2000,
detaljhandel_ut_mot,2,2001,
detaljhandel_ut_mot,2,2002,
detaljhandel_ut_mot,2,2003,36
detaljhandel_ut_mot,2,2004,43
detaljhandel_ut_mot,2,2005,43
detaljhandel_ut_mot,2,2006,40
detaljhandel_ut_mot,2,2007,45
detaljhandel_ut_mot,2,2008,48
detaljhandel_ut_mot,2,2009,43
detaljhandel_ut_mot,2,2010,44
detaljhandel_ut_mot,2,2011,64
detaljhandel_ut_mot,2,2012,60
detaljhandel_ut_mot,2,2013,56
detaljhandel_ut_mot,2,2014,62
detaljhandel_ut_mot,2,2015,66
detaljhandel_ut_mot,2,2016,52
detaljhandel_ut_mot,2,2017,54
detaljhandel_ut_mot,2,2018,54
detaljhandel_ut_mot,2,2019,56
detaljhandel_ut_mot,2,2020,55
detaljhandel_ut_mot,2,2021,43
detaljhandel_ut_mot,2,2022,
detaljhandel_ut_mot,2,2023,
el_gas,2,2000,
el_gas,2,2001,
el_gas,2,2002,
el_gas,2,2003,3862
el_gas,2,2004,4029
el_gas,2,2005,4201
el_gas,2,2006,4232
el_gas,2,2007,4178
el_gas,2,2008,4531
el_gas,2,2009,4701
el_gas,2,2010,4801
el_gas,2,2011,6661
el_gas,2,2012,7977
el_gas,2,2013,7321
el_gas,2,2014,7604
el_gas,2,2015,7507
el_gas,2,2016,7702
el_gas,2,2017,8031
el_gas,2,2018,7520
el_gas,2,2019,7919
el_gas,2,2020,8059
el_gas,2,2021,8006
el_gas,2,2022,
el_gas,2,2023,
fastighetsbolag_g,2,2000,
fastighetsbolag_g,2,2001,
fastighetsbolag_g,2,2002,
fastighetsbolag_g,2,2003,468
fastighetsbolag_g,2,2004,512
fastighetsbolag_g,2,2005,418
fastighetsbolag_g,2,2006,157
fastighetsbolag_g,2,2007,21
fastighetsbolag_g,2,2008,16
fastighetsbolag_g,2,2009,16
fastighetsbolag_g,2,2010,16
fastighetsbolag_g,2,2011,40
fastighetsbolag_g,2,2012,36
fastighetsbolag_g,2,2013,36
fastighetsbolag_g,2,2014,41
fastighetsbolag_g,2,2015,38
fastighetsbolag_g,2,2016,42
fastighetsbolag_g,2,2017,46
fastighetsbolag_g,2,2018,55
fastighetsbolag_g,2,2019,43
fastighetsbolag_g,2,2020,24
fastighetsbolag_g,2,2021,26
fastighetsbolag_g,2,2022,
fastighetsbolag_g,2,2023,
film_vide_j,2,2000,
film_vide_j,2,2001,
film_vide_j,2,2002,
film_vide_j,2,2003,
film_vide_j,2,2004,
film_vide_j,2,2005,2
film_vide_j,2,2006,0
film_vide_j,2,2007,
film_vide_j,2,2008,
film_vide_j,2,2009,
film_vide_j,2,2010,
film_vide_j,2,2011,
film_vide_j,2,2012,
film_vide_j,2,2013,0
film_vide_j,2,2014,0
film_vide_j,2,2015,
film_vide_j,2,2016,
film_vide_j,2,2017,
film_vide_j,2,2018,
film_vide_j,2,2019,
film_vide_j,2,2020,
film_vide_j,2,2021,
film_vide_j,2,2022,
film_vide_j,2,2023,
fisk,2,2000,
fisk,2,2001,
fisk,2,2002,
fisk,2,2003,2
fisk,2,2004,
fisk,2,2005,
fisk,2,2006,
fisk,2,2007,
fisk,2,2008,
fisk,2,2009,
fisk,2,2010,
fisk,2,2011,
fisk,2,2012,
fisk,2,2013,
fisk,2,2014,
fisk,2,2015,
fisk,2,2016,
fisk,2,2017,
fisk,2,2018,
fisk,2,2019,
fisk,2,2020,
fisk,2,2021,
fisk,2,2022,
fisk,2,2023,
flygbolag,2,2000,
flygbolag,2,2001,
flygbolag,2,2002,
flygbolag,2,2003,0
flygbolag,2,2004,0
flygbolag,2,2005,0
flygbolag,2,2006,0
flygbolag,2,2007,0
flygbolag,2,2008,0
flygbolag,2,2009,0
flygbolag,2,2010,0
flygbolag,2,2011,0
flygbolag,2,2012,0
flygbolag,2,2013,0
flygbolag,2,2014,0
flygbolag,2,2015,0
flygbolag,2,2016,0
flygbolag,2,2017,0
flygbolag,2,2018,0
flygbolag,2,2019,0
flygbolag,2,2020,0
flygbolag,2,2021,0
flygbolag,2,2022,
flygbolag,2,2023,
forlag,2,2000,
forlag,2,2001,
forlag,2,2002,
forlag,2,2003,40
forlag,2,2004,48
forlag,2,2005,54
forlag,2,2006,72
forlag,2,2007,90
forlag,2,2008,83
forlag,2,2009,79
forlag,2,2010,80
forlag,2,2011,59
forlag,2,2012,56
forlag,2,2013,47
forlag,2,2014,51
forlag,2,2015,53
forlag,2,2016,52
forlag,2,2017,56
forlag,2,2018,59
forlag,2,2019,54
forlag,2,2020,51
forlag,2,2021,52
forlag,2,2022,
forlag,2,2023,
grafisk,2,2000,
grafisk,2,2001,
grafisk,2,2002,
grafisk,2,2003,15
grafisk,2,2004,15
grafisk,2,2005,25
grafisk,2,2006,
grafisk,2,2007,
grafisk,2,2008,
grafisk,2,2009,
grafisk,2,2010,
grafisk,2,2011,
grafisk,2,2012,
grafisk,2,2013,
grafisk,2,2014,
grafisk,2,2015,
grafisk,2,2016,
grafisk,2,2017,
grafisk,2,2018,
grafisk,2,2019,3
grafisk,2,2020,2
grafisk,2,2021,
grafisk,2,2022,
grafisk,2,2023,
gummi,2,2000,
gummi,2,2001,
gummi,2,2002,
gummi,2,2003,771
gummi,2,2004,756
gummi,2,2005,728
gummi,2,2006,785
gummi,2,2007,794
gummi,2,2008,614
gummi,2,2009,550
gummi,2,2010,606
gummi,2,2011,618
gummi,2,2012,575
gummi,2,2013,572
gummi,2,2014,582
gummi,2,2015,592
gummi,2,2016,545
gummi,2,2017,567
gummi,2,2018,481
gummi,2,2019,512
gummi,2,2020,471
gummi,2,2021,473
gummi,2,2022,
gummi,2,2023,
handel_med,2,2000,
handel_med,2,2001,
handel_med,2,2002,
handel_med,2,2003,254
handel_med,2,2004,219
handel_med,2,2005,205
handel_med,2,2006,199
handel_med,2,2007,212
handel_med,2,2008,104
handel_med,2,2009,118
handel_med,2,2010,160
handel_med,2,2011,165
handel_med,2,2012,242
handel_med,2,2013,255
handel_med,2,2014,242
handel_med,2,2015,252
handel_med,2,2016,257
handel_med,2,2017,235
handel_med,2,2018,235
handel_med,2,2019,252
handel_med,2,2020,224
handel_med,2,2021,220
handel_med,2,2022,
handel_med,2,2023,
hotell_rest_i,2,2000,
hotell_rest_i,2,2001,
hotell_rest_i,2,2002,
hotell_rest_i,2,2003,124
hotell_rest_i,2,2004,152
hotell_rest_i,2,2005,164
hotell_rest_i,2,2006,172
hotell_rest_i,2,2007,194
hotell_rest_i,2,2008,210
hotell_rest_i,2,2009,211
hotell_rest_i,2,2010,214
hotell_rest_i,2,2011,211
hotell_rest_i,2,2012,218
hotell_rest_i,2,2013,223
hotell_rest_i,2,2014,237
hotell_rest_i,2,2015,249
hotell_rest_i,2,2016,257
hotell_rest_i,2,2017,281
hotell_rest_i,2,2018,277
hotell_rest_i,2,2019,231
hotell_rest_i,2,2020,211
hotell_rest_i,2,2021,249
hotell_rest_i,2,2022,
hotell_rest_i,2,2023,
hushall,2,2000,
hushall,2,2001,
hushall,2,2002,
hushall,2,2003,
hushall,2,2004,
hushall,2,2005,
hushall,2,2006,
hushall,2,2007,
hushall,2,2008,344
hushall,2,2009,361
hushall,2,2010,305
hushall,2,2011,296
hushall,2,2012,305
hushall,2,2013,327
hushall,2,2014,325
hushall,2,2015,297
hushall,2,2016,319
hushall,2,2017,319
hushall,2,2018,298
hushall,2,2019,305
hushall,2,2020,272
hushall,2,2021,270
hushall,2,2022,
hushall,2,2023,
halso,2,2000,
halso,2,2001,
halso,2,2002,
halso,2,2003,1
halso,2,2004,2
halso,2,2005,3
halso,2,2006,3
halso,2,2007,3
halso,2,2008,4
halso,2,2009,4
halso,2,2010,5
halso,2,2011,4
halso,2,2012,4
halso,2,2013,4
halso,2,2014,0
halso,2,2015,0
halso,2,2016,
halso,2,2017,
halso,2,2018,
halso,2,2019,
halso,2,2020,
halso,2,2021,
halso,2,2022,
halso,2,2023,
icke_met_andra,2,2000,
icke_met_andra,2,2001,
icke_met_andra,2,2002,
icke_met_andra,2,2003,519
icke_met_andra,2,2004,529
icke_met_andra,2,2005,274
icke_met_andra,2,2006,563
icke_met_andra,2,2007,596
icke_met_andra,2,2008,621
icke_met_andra,2,2009,532
icke_met_andra,2,2010,545
icke_met_andra,2,2011,546
icke_met_andra,2,2012,529
icke_met_andra,2,2013,441
icke_met_andra,2,2014,457
icke_met_andra,2,2015,463
icke_met_andra,2,2016,482
icke_met_andra,2,2017,496
icke_met_andra,2,2018,510
icke_met_andra,2,2019,490
icke_met_andra,2,2020,518
icke_met_andra,2,2021,526
icke_met_andra,2,2022,
icke_met_andra,2,2023,
industri_for_met,2,2000,
industri_for_met,2,2001,
industri_for_met,2,2002,
industri_for_met,2,2003,712
industri_for_met,2,2004,689
industri_for_met,2,2005,674
industri_for_met,2,2006,773
industri_for_met,2,2007,753
industri_for_met,2,2008,606
industri_for_met,2,2009,556
industri_for_met,2,2010,507
industri_for_met,2,2011,506
industri_for_met,2,2012,615
industri_for_met,2,2013,637
industri_for_met,2,2014,614
industri_for_met,2,2015,595
industri_for_met,2,2016,581
industri_for_met,2,2017,585
industri_for_met,2,2018,570
industri_for_met,2,2019,527
industri_for_met,2,2020,446
industri_for_met,2,2021,394
industri_for_met,2,2022,
industri_for_met,2,2023,
industri_for_mot,2,2000,
industri_for_mot,2,2001,
industri_for_mot,2,2002,
industri_for_mot,2,2003,354
industri_for_mot,2,2004,363
industri_for_mot,2,2005,386
industri_for_mot,2,2006,429
industri_for_mot,2,2007,446
industri_for_mot,2,2008,416
industri_for_mot,2,2009,351
industri_for_mot,2,2010,349
industri_for_mot,2,2011,394
industri_for_mot,2,2012,495
industri_for_mot,2,2013,769
industri_for_mot,2,2014,868
industri_for_mot,2,2015,813
industri_for_mot,2,2016,457
industri_for_mot,2,2017,468
industri_for_mot,2,2018,425
industri_for_mot,2,2019,412
industri_for_mot,2,2020,374
industri_for_mot,2,2021,370
industri_for_mot,2,2022,
industri_for_mot,2,2023,
industri_for_tra,2,2000,
industri_for_tra,2,2001,
industri_for_tra,2,2002,
industri_for_tra,2,2003,1160
industri_for_tra,2,2004,1193
industri_for_tra,2,2005,696
industri_for_tra,2,2006,1342
industri_for_tra,2,2007,1372
industri_for_tra,2,2008,1374
industri_for_tra,2,2009,1358
industri_for_tra,2,2010,1365
industri_for_tra,2,2011,1311
industri_for_tra,2,2012,1217
industri_for_tra,2,2013,1246
industri_for_tra,2,2014,1200
industri_for_tra,2,2015,1219
industri_for_tra,2,2016,1237
industri_for_tra,2,2017,1242
industri_for_tra,2,2018,1249
industri_for_tra,2,2019,1279
industri_for_tra,2,2020,1202
industri_for_tra,2,2021,1222
industri_for_tra,2,2022,
industri_for_tra,2,2023,
jordbruksforetag_serv,2,2000,
jordbruksforetag_serv,2,2001,
jordbruksforetag_serv,2,2002,
jordbruksforetag_serv,2,2003,790
jordbruksforetag_serv,2,2004,801
jordbruksforetag_serv,2,2005,815
jordbruksforetag_serv,2,2006,813
jordbruksforetag_serv,2,2007,959
jordbruksforetag_serv,2,2008,967
jordbruksforetag_serv,2,2009,1060
jordbruksforetag_serv,2,2010,1213
jordbruksforetag_serv,2,2011,1365
jordbruksforetag_serv,2,2012,1373
jordbruksforetag_serv,2,2013,1411
jordbruksforetag_serv,2,2014,1421
jordbruksforetag_serv,2,2015,1505
jordbruksforetag_serv,2,2016,1656
jordbruksforetag_serv,2,2017,1683
jordbruksforetag_serv,2,2018,1685
jordbruksforetag_serv,2,2019,1599
jordbruksforetag_serv,2,2020,1603
jordbruksforetag_serv,2,2021,1676
jordbruksforetag_serv,2,2022,
jordbruksforetag_serv,2,2023,
juridisk_ek,2,2000,
juridisk_ek,2,2001,
juridisk_ek,2,2002,
juridisk_ek,2,2003,166
juridisk_ek,2,2004,174
juridisk_ek,2,2005,179
juridisk_ek,2,2006,191
juridisk_ek,2,2007,213
juridisk_ek,2,2008,203
juridisk_ek,2,2009,209
juridisk_ek,2,2010,236
juridisk_ek,2,2011,250
juridisk_ek,2,2012,255
juridisk_ek,2,2013,243
juridisk_ek,2,2014,244
juridisk_ek,2,2015,267
juridisk_ek,2,2016,238
juridisk_ek,2,2017,237
juridisk_ek,2,2018,181
juridisk_ek,2,2019,165
juridisk_ek,2,2020,161
juridisk_ek,2,2021,147
juridisk_ek,2,2022,
juridisk_ek,2,2023,
kultur_noje,2,2000,
kultur_noje,2,2001,
kultur_noje,2,2002,
kultur_noje,2,2003,79
kultur_noje,2,2004,89
kultur_noje,2,2005,94
kultur_noje,2,2006,91
kultur_noje,2,2007,120
kultur_noje,2,2008,132
kultur_noje,2,2009,130
kultur_noje,2,2010,135
kultur_noje,2,2011,131
kultur_noje,2,2012,137
kultur_noje,2,2013,148
kultur_noje,2,2014,148
kultur_noje,2,2015,155
kultur_noje,2,2016,155
kultur_noje,2,2017,156
kultur_noje,2,2018,143
kultur_noje,2,2019,161
kultur_noje,2,2020,142
kultur_noje,2,2021,136
kultur_noje,2,2022,
kultur_noje,2,2023,
landtransportforetag_rort,2,2000,
landtransportforetag_rort,2,2001,
landtransportforetag_rort,2,2002,
landtransportforetag_rort,2,2003,1329
landtransportforetag_rort,2,2004,1365
landtransportforetag_rort,2,2005,1400
landtransportforetag_rort,2,2006,1566
landtransportforetag_rort,2,2007,1574
landtransportforetag_rort,2,2008,1543
landtransportforetag_rort,2,2009,1315
landtransportforetag_rort,2,2010,1384
landtransportforetag_rort,2,2011,1444
landtransportforetag_rort,2,2012,1378
landtransportforetag_rort,2,2013,1413
landtransportforetag_rort,2,2014,1144
landtransportforetag_rort,2,2015,1082
landtransportforetag_rort,2,2016,1096
landtransportforetag_rort,2,2017,1085
landtransportforetag_rort,2,2018,1021
landtransportforetag_rort,2,2019,954
landtransportforetag_rort,2,2020,940
landtransportforetag_rort,2,2021,964
landtransportforetag_rort,2,2022,
landtransportforetag_rort,2,2023,
livsmedel_dryck_tob,2,2000,
livsmedel_dryck_tob,2,2001,
livsmedel_dryck_tob,2,2002,
livsmedel_dryck_tob,2,2003,29
livsmedel_dryck_tob,2,2004,36
livsmedel_dryck_tob,2,2005,52
livsmedel_dryck_tob,2,2006,53
livsmedel_dryck_tob,2,2007,56
livsmedel_dryck_tob,2,2008,58
livsmedel_dryck_tob,2,2009,74
livsmedel_dryck_tob,2,2010,68
livsmedel_dryck_tob,2,2011,76
livsmedel_dryck_tob,2,2012,64
livsmedel_dryck_tob,2,2013,65
livsmedel_dryck_tob,2,2014,75
livsmedel_dryck_tob,2,2015,89
livsmedel_dryck_tob,2,2016,95
livsmedel_dryck_tob,2,2017,83
livsmedel_dryck_tob,2,2018,83
livsmedel_dryck_tob,2,2019,53
livsmedel_dryck_tob,2,2020,61
livsmedel_dryck_tob,2,2021,62
livsmedel_dryck_tob,2,2022,
livsmedel_dryck_tob,2,2023,
magasinering,2,2000,
magasinering,2,2001,
magasinering,2,2002,
magasinering,2,2003,77
magasinering,2,2004,86
magasinering,2,2005,70
magasinering,2,2006,62
magasinering,2,2007,57
magasinering,2,2008,59
magasinering,2,2009,40
magasinering,2,2010,48
magasinering,2,2011,54
magasinering,2,2012,48
magasinering,2,2013,38
magasinering,2,2014,43
magasinering,2,2015,51
magasinering,2,2016,53
magasinering,2,2017,53
magasinering,2,2018,57
magasinering,2,2019,69
magasinering,2,2020,66
magasinering,2,2021,67
magasinering,2,2022,
magasinering,2,2023,
massa_papp,2,2000,
massa_papp,2,2001,
massa_papp,2,2002,
massa_papp,2,2003,463
massa_papp,2,2004,480
massa_papp,2,2005,484
massa_papp,2,2006,468
massa_papp,2,2007,466
massa_papp,2,2008,443
massa_papp,2,2009,376
massa_papp,2,2010,359
massa_papp,2,2011,352
massa_papp,2,2012,371
massa_papp,2,2013,340
massa_papp,2,2014,281
massa_papp,2,2015,280
massa_papp,2,2016,282
massa_papp,2,2017,258
massa_papp,2,2018,251
massa_papp,2,2019,236
massa_papp,2,2020,239
