sni_id,lan,year,ant_ans_kon
hotell_logi,21,2015,NA
hotell_logi,21,2016,NA
hotell_logi,21,2017,48
hotell_logi,21,2018,NA
hotell_logi,21,2019,NA
hotell_logi,21,2020,8
hotell_logi,21,2021,NA
hotell_logi,21,2022,NA
hotell_logi,21,2023,NA
restaurang_cate,21,2009,36
restaurang_cate,21,2010,43
restaurang_cate,21,2011,35
restaurang_cate,21,2012,65
restaurang_cate,21,2013,32
restaurang_cate,21,2014,40
restaurang_cate,21,2015,24
restaurang_cate,21,2016,51
restaurang_cate,21,2017,54
restaurang_cate,21,2018,30
restaurang_cate,21,2019,37
restaurang_cate,21,2020,118
restaurang_cate,21,2021,14
restaurang_cate,21,2022,27
restaurang_cate,21,2023,27
information_komm,21,2009,NA
information_komm,21,2010,3
information_komm,21,2011,NA
information_komm,21,2012,NA
information_komm,21,2013,NA
information_komm,21,2014,2
information_komm,21,2015,NA
information_komm,21,2016,1
information_komm,21,2017,NA
information_komm,21,2018,5
information_komm,21,2019,7
information_komm,21,2020,NA
information_komm,21,2021,0
information_komm,21,2022,NA
information_komm,21,2023,10
finans_fast,21,2009,31
finans_fast,21,2010,38
finans_fast,21,2011,27
finans_fast,21,2012,73
finans_fast,21,2013,17
finans_fast,21,2014,32
finans_fast,21,2015,39
finans_fast,21,2016,27
finans_fast,21,2017,34
finans_fast,21,2018,30
finans_fast,21,2019,2
finans_fast,21,2020,88
finans_fast,21,2021,10
finans_fast,21,2022,16
finans_fast,21,2023,47
utbildning_halso,21,2009,41
utbildning_halso,21,2010,5
utbildning_halso,21,2011,19
utbildning_halso,21,2012,15
utbildning_halso,21,2013,77
utbildning_halso,21,2014,37
utbildning_halso,21,2015,37
utbildning_halso,21,2016,119
utbildning_halso,21,2017,22
utbildning_halso,21,2018,272
utbildning_halso,21,2019,21
utbildning_halso,21,2020,18
utbildning_halso,21,2021,2
utbildning_halso,21,2022,1549
utbildning_halso,21,2023,5
bransch_ospe,21,2009,0
bransch_ospe,21,2010,0
bransch_ospe,21,2011,0
bransch_ospe,21,2012,0
bransch_ospe,21,2013,0
bransch_ospe,21,2014,0
bransch_ospe,21,2015,0
bransch_ospe,21,2016,0
bransch_ospe,21,2017,0
bransch_ospe,21,2018,0
bransch_ospe,21,2019,0
bransch_ospe,21,2020,0
bransch_ospe,21,2021,0
bransch_ospe,21,2022,0
bransch_ospe,21,2023,0
